lat,lon,rssi
16.079999999999995,108.15000000000003,-116.9001833705194
16.079999999999995,108.16000000000004,-120.0
16.079999999999995,108.17000000000004,-113.0
16.079999999999995,108.18000000000005,-101.39896641571305
16.079999999999995,108.19000000000005,-106.02120328602787
16.079999999999995,108.20000000000006,-108.65665950654335
16.079999999999995,108.21000000000006,-107.69307940066163
16.079999999999995,108.22000000000007,-104.37273601393542
16.079999999999995,108.23000000000008,-108.24615294538756
16.079999999999995,108.24000000000008,-110.21740752026766
16.079999999999995,108.25000000000009,-111.05446850644326
16.079999999999995,108.26000000000009,-109.78789451806318
16.079999999999995,108.2700000000001,-110.16254747356692
16.079999999999995,108.2800000000001,-111.41201797426699
16.079999999999995,108.2900000000001,-111.72600057848207
16.079999999999995,108.30000000000011,-120.0
16.079999999999995,108.31000000000012,-120.0
16.089999999999996,108.08,-120.0
16.089999999999996,108.09,-120.0
16.089999999999996,108.10000000000001,-115.83851940345512
16.089999999999996,108.11000000000001,-116.18472975682556
16.089999999999996,108.12000000000002,-114.40650344875876
16.089999999999996,108.13000000000002,-114.28606111370473
16.089999999999996,108.14000000000003,-115.48936063763568
16.089999999999996,108.15000000000003,-111.16911342916352
16.089999999999996,108.16000000000004,-103.91486897573903
16.089999999999996,108.17000000000004,-120.0
16.089999999999996,108.18000000000005,-108.28643223220321
16.089999999999996,108.19000000000005,-108.700702246471
16.089999999999996,108.20000000000006,-107.81290446624158
16.089999999999996,108.21000000000006,-106.7721613764517
16.089999999999996,108.22000000000007,-102.18052523219126
16.089999999999996,108.23000000000008,-114.36399480199903
16.089999999999996,108.24000000000008,-109.89320401282565
16.089999999999996,108.25000000000009,-111.68075359447258
16.089999999999996,108.26000000000009,-110.23000567351359
16.089999999999996,108.2700000000001,-108.38547019928224
16.089999999999996,108.2800000000001,-111.21383542536093
16.089999999999996,108.2900000000001,-111.72435089233939
16.089999999999996,108.30000000000011,-111.41916839316887
16.089999999999996,108.31000000000012,-110.86079095412708
16.099999999999994,108.08,-120.0
16.099999999999994,108.09,-115.27792645452699
16.099999999999994,108.10000000000001,-114.38116629732518
16.099999999999994,108.11000000000001,-114.21793402246868
16.099999999999994,108.12000000000002,-120.0
16.099999999999994,108.13000000000002,-115.28401590075808
16.099999999999994,108.14000000000003,-111.06227402153658
16.099999999999994,108.15000000000003,-111.73901688851574
16.099999999999994,108.16000000000004,-111.29611615842717
16.099999999999994,108.17000000000004,-108.22284166283094
16.099999999999994,108.18000000000005,-107.91812399412463
16.099999999999994,108.19000000000005,-113.26587573301929
16.099999999999994,108.20000000000006,-112.80236089549282
16.099999999999994,108.21000000000006,-112.12640748536664
